Prob,Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Cash,Reason,SL,TP,sl,tp,rsi_entry,rsi_exit,bb_std,exposure
0.514,2013-01-04 16:59:00,2013-01-06 17:00:00,1.30677,1.30739,43063.33979998518,26.699271,964.5972798497709,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5102,2013-01-06 19:02:00,2013-01-06 19:06:00,1.30619,1.3063,44308.89594238683,4.873979,969.4712584034359,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5298,2013-01-06 19:51:00,2013-01-06 19:59:00,1.30432,1.30499,44596.62928131605,29.879742,999.3510000219252,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.525,2013-01-06 22:51:00,2013-01-06 22:53:00,1.30514,1.30531,45942.24374497411,7.810181,1007.1611814585709,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5051,2013-01-06 23:12:00,2013-01-06 23:13:00,1.30482,1.30461,46312.649168095406,-9.725656,997.4355251332689,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.509,2013-01-06 23:29:00,2013-01-06 23:31:00,1.30349,1.30365,45912.229098801006,7.345957,1004.7814817890743,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5903,2013-01-06 23:56:00,2013-01-06 23:59:00,1.30369,1.3038,46243.27018489399,5.08676,1009.8682415094152,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.567,2013-01-07 02:51:00,2013-01-07 02:54:00,1.30381,1.30349,46473.101518292475,-14.871392,994.9968490235673,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5146,2013-01-07 06:58:00,2013-01-07 06:59:00,1.30342,1.30324,45802.43585445523,-8.244438,986.7524105697622,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5221,2013-01-07 13:32:00,2013-01-07 13:35:00,1.31044,1.31087,45179.592071507075,19.427225,1006.1796351605071,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5064,2013-01-08 08:06:00,2013-01-08 08:07:00,1.30876,1.30841,46128.226802187135,-16.144879,990.0347557797485,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5023,2013-01-08 10:04:00,2013-01-08 10:10:00,1.30755,1.30798,45430.067949053504,19.534929,1009.5696849978383,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5163,2013-01-08 10:15:00,2013-01-08 10:17:00,1.30703,1.30663,46344.90493704834,-18.537962,991.031723023021,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5051,2013-01-08 10:39:00,2013-01-08 10:40:00,1.30643,1.30649,45514.802462727625,2.730888,993.7626111707823,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5102,2013-01-08 16:41:00,2013-01-08 16:44:00,1.30811,1.30791,45581.60756377287,-9.116322,984.6462896580186,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5526,2013-01-08 17:43:00,2013-01-08 17:44:00,1.30783,1.30777,45173.13211922124,-2.710388,981.9359017308677,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5003,2013-01-08 19:32:00,2013-01-08 19:33:00,1.30796,1.30776,45044.30877385551,-9.008862,972.9270399760976,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.504,2013-01-09 02:41:00,2013-01-09 02:42:00,1.30772,1.30792,44639.2365327179,8.927847,981.8548872826402,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5068,2013-01-09 04:33:00,2013-01-09 04:34:00,1.30758,1.30761,45053.68179152205,1.35161,983.2064977363847,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5062,2013-01-09 07:04:00,2013-01-09 07:06:00,1.30458,1.30505,45219.44983380327,21.253141,1004.4596391582709,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5196,2013-01-09 09:18:00,2013-01-09 09:19:00,1.304,1.3041,46217.46805942964,4.621747,1009.0813859642134,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5058,2013-01-09 13:23:00,2013-01-09 13:24:00,1.30475,1.30491,46403.4360282451,7.42455,1016.5059357287297,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5805,2013-01-09 14:54:00,2013-01-09 14:57:00,1.3053,1.3053,46725.16367403952,0.0,1016.5059357287297,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5105,2013-01-09 16:46:00,2013-01-09 16:50:00,1.30622,1.30621,46692.254094810814,-0.466923,1016.0390131877889,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.515,2013-01-09 17:10:00,2013-01-09 17:12:00,1.306,1.30596,46678.66829346656,-1.867147,1014.1718664560484,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5018,2013-01-10 08:34:00,2013-01-10 08:35:00,1.31036,1.31,46437.85828883887,-16.717629,997.4542374720703,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5669,2013-01-10 14:56:00,2013-01-10 15:01:00,1.32519,1.3253,45161.263100630254,4.967739,1002.421976413132,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5481,2013-01-10 15:39:00,2013-01-10 15:47:00,1.32499,1.32488,45393.03586048795,-4.993234,997.428742468486,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5202,2013-01-10 18:00:00,2013-01-10 18:06:00,1.32629,1.32653,45122.65382993852,10.829437,1008.258179387672,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.521,2013-01-11 01:21:00,2013-01-11 01:22:00,1.32559,1.32549,45636.65293436154,-4.563665,1003.6945140942364,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5174,2013-01-11 03:40:00,2013-01-11 03:42:00,1.3256,1.3254,45429.74565906321,-9.085949,994.6085649624248,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5092,2013-01-11 06:58:00,2013-01-11 06:59:00,1.32528,1.32515,45029.36277446689,-5.853817,988.7547478017458,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5438,2013-01-11 07:00:00,2013-01-11 07:02:00,1.32517,1.32522,44768.05607439404,2.238403,990.9931506054702,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5227,2013-01-11 09:48:00,2013-01-11 09:53:00,1.33394,1.33421,44574.410420504835,12.035091,1003.0282414190061,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.534,2013-01-11 10:03:00,2013-01-11 10:04:00,1.33318,1.33278,45141.46213200045,-18.056585,984.9716565662079,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5256,2013-01-11 10:08:00,2013-01-11 10:11:00,1.3321,1.33291,44364.76195028336,35.935457,1020.9071137459364,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5186,2013-01-11 13:16:00,2013-01-11 13:17:00,1.33487,1.33472,45887.93427431599,-6.88319,1014.0239236047846,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6009,2013-01-11 13:18:00,2013-01-11 13:21:00,1.33468,1.33471,45585.03567618236,1.367551,1015.3914746750689,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5995,2013-01-11 14:21:00,2013-01-11 14:22:00,1.33439,1.33439,45656.433636721005,0.0,1015.3914746750689,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5463,2013-01-11 14:36:00,2013-01-11 14:38:00,1.33429,1.33429,45659.85541411847,0.0,1015.3914746750689,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5379,2013-01-11 14:54:00,2013-01-11 14:55:00,1.33387,1.33368,45674.23248180418,-8.678104,1006.7133705035301,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5691,2013-01-11 15:05:00,2013-01-11 15:07:00,1.33348,1.33336,45297.11898957,-5.435654,1001.2777162247863,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5378,2013-01-13 19:01:00,2013-01-13 19:02:00,1.33549,1.33532,44984.734422187496,-7.647405,993.6303113730143,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5429,2013-01-13 19:03:00,2013-01-13 19:04:00,1.33532,1.33536,44646.84021985805,1.785874,995.4161849818104,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.514,2013-01-14 00:06:00,2013-01-14 00:11:00,1.33835,1.33867,44625.82366265075,14.280264,1009.696448553863,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5178,2013-01-14 05:54:00,2013-01-14 05:56:00,1.33674,1.33626,45320.54618940989,-21.753862,987.9425863829446,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5207,2013-01-14 07:51:00,2013-01-14 07:54:00,1.33456,1.33473,44416.553158326846,7.550814,995.4934004198603,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5424,2013-01-14 12:38:00,2013-01-14 12:40:00,1.33554,1.33555,44723.18614582238,0.447232,995.9406322813215,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5133,2013-01-14 18:00:00,2013-01-14 18:03:00,1.33727,1.33722,44685.39482444031,-2.23427,993.7063625401047,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5531,2013-01-14 22:59:00,2013-01-14 23:00:00,1.33565,1.33565,44639.22565972095,0.0,993.7063625401047,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5045,2013-01-14 23:16:00,2013-01-14 23:20:00,1.33524,1.33512,44652.93262065717,-5.358352,988.3480106256304,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5248,2013-01-15 01:52:00,2013-01-15 01:54:00,1.33469,1.33441,44430.452492742,-12.440527,975.90748392767,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5249,2013-01-15 02:46:00,2013-01-15 02:47:00,1.33335,1.33372,43915.2878356472,16.248656,992.1561404268587,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5808,2013-01-15 05:46:00,2013-01-15 05:48:00,1.33522,1.33522,44583.94004404631,0.0,992.1561404268587,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5327,2013-01-15 06:21:00,2013-01-15 06:23:00,1.33419,1.33464,44618.35902353602,20.078262,1012.2344019874527,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5165,2013-01-15 07:36:00,2013-01-15 07:39:00,1.33142,1.33155,45616.00705956585,5.930081,1018.1644829051945,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.523,2013-01-15 18:32:00,2013-01-15 18:34:00,1.32953,1.32952,45948.46974066901,-0.459485,1017.7049982077848,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5642,2013-01-15 19:48:00,2013-01-15 19:51:00,1.33003,1.33004,45910.468104078165,0.459105,1018.1641028888184,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.538,2013-01-16 01:04:00,2013-01-16 01:05:00,1.32815,1.32816,45996.19483742733,0.459962,1018.6240648371958,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5311,2013-01-16 03:29:00,2013-01-16 03:30:00,1.32691,1.32646,46059.976856178444,-20.72699,997.8970752519126,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5989,2013-01-16 07:44:00,2013-01-16 07:45:00,1.32828,1.32754,45076.20721166829,-33.356393,964.5406819152797,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5164,2013-01-16 12:24:00,2013-01-16 12:25:00,1.32908,1.32879,43543.23360137598,-12.627538,951.9131441708753,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5373,2013-01-16 17:39:00,2013-01-16 17:41:00,1.32828,1.32843,42999.05791719556,6.449859,958.3630028584587,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5212,2013-01-16 21:12:00,2013-01-16 21:13:00,1.33035,1.3302,43223.04669561207,-6.483457,951.8795458541224,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.536,2013-01-16 21:54:00,2013-01-16 21:56:00,1.32983,1.32988,42947.423919784735,2.147371,954.0269170501066,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6071,2013-01-17 00:32:00,2013-01-17 00:34:00,1.32767,1.32779,43114.33942395806,5.173721,959.2006377809868,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.532,2013-01-17 02:44:00,2013-01-17 02:47:00,1.32857,1.32804,43318.78505977043,-22.958956,936.2416816993119,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5432,2013-01-17 09:09:00,2013-01-17 09:11:00,1.33388,1.33372,42113.60909673937,-6.738177,929.5035042438362,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5299,2013-01-17 11:22:00,2013-01-17 11:24:00,1.33483,1.33501,41780.75878923172,7.520537,937.0240408259008,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5316,2013-01-17 12:10:00,2013-01-17 12:11:00,1.33441,1.3344,42132.0601985552,-0.421321,936.6027202239125,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.526,2013-01-17 17:06:00,2013-01-17 17:08:00,1.33729,1.33735,42022.420876126154,2.521345,939.1240654764779,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5065,2013-01-17 17:57:00,2013-01-17 18:00:00,1.33751,1.33738,42128.61505976678,-5.47672,933.6473455187097,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5207,2013-01-17 19:43:00,2013-01-17 19:46:00,1.33693,1.33722,41901.10232482073,12.15132,945.7986651929128,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5211,2013-01-17 20:13:00,2013-01-17 20:14:00,1.3366,1.33641,42456.92047850873,-8.066815,937.7318503019999,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5234,2013-01-18 00:24:00,2013-01-18 00:26:00,1.33815,1.33813,42046.041937092254,-0.840921,936.8909294632618,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5003,2013-01-18 01:40:00,2013-01-18 01:42:00,1.33786,1.33818,42017.442608191974,13.445582,950.3365110978781,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5897,2013-01-18 02:05:00,2013-01-18 02:10:00,1.33765,1.33873,42627.13764129083,46.037309,996.373819750471,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5171,2013-01-18 04:16:00,2013-01-18 04:17:00,1.33514,1.33488,44776.15020524309,-11.641799,984.732020697111,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.53,2013-01-18 05:44:00,2013-01-18 05:48:00,1.33359,1.33413,44304.412331996085,23.924383,1008.6564033563882,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5239,2013-01-18 11:05:00,2013-01-18 11:06:00,1.32811,1.3281,45568.0509907939,-0.455681,1008.2007228464873,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5921,2013-01-18 14:53:00,2013-01-18 14:54:00,1.33239,1.33233,45401.15384443687,-2.724069,1005.4766536158235,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5218,2013-01-18 15:26:00,2013-01-18 15:27:00,1.33189,1.33185,45295.48177172995,-1.811819,1003.6648343449525,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5898,2013-01-18 15:42:00,2013-01-18 15:45:00,1.33165,1.33177,45222.01033356899,5.426641,1009.0914755849761,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5115,2013-01-20 19:31:00,2013-01-20 19:34:00,1.33019,1.33024,45516.42136469119,2.275821,1011.3672966532155,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5051,2013-01-20 22:11:00,2013-01-20 22:13:00,1.33189,1.33182,45560.84796731932,-3.189259,1008.1780372955025,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5358,2013-01-20 22:22:00,2013-01-20 22:26:00,1.33183,1.3318,45419.22185093453,-1.362577,1006.8154606399756,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5224,2013-01-20 22:46:00,2013-01-20 22:48:00,1.33179,1.33177,45359.199001643305,-0.907184,1005.9082766599369,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5135,2013-01-20 22:52:00,2013-01-20 22:54:00,1.3317,1.33156,45321.39115386063,-6.344995,999.5632818983951,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5634,2013-01-20 22:57:00,2013-01-20 23:01:00,1.33162,1.33172,45038.221800441344,4.503822,1004.0671040784387,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6,2013-01-21 00:30:00,2013-01-21 00:31:00,1.33174,1.33161,45237.077991729864,-5.88082,998.1862839395154,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5715,2013-01-21 01:57:00,2013-01-21 01:58:00,1.33165,1.33166,44975.16392172938,0.449752,998.6360355787357,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5164,2013-01-21 03:55:00,2013-01-21 03:59:00,1.33053,1.3304,45033.30412296163,-5.85433,992.7817060427524,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5369,2013-01-21 05:18:00,2013-01-21 05:19:00,1.33074,1.33075,44762.23932741568,0.447622,993.2293284360295,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5155,2013-01-21 05:30:00,2013-01-21 05:33:00,1.33019,1.33018,44800.93799093496,-0.448009,992.7813190561172,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5225,2013-01-21 09:37:00,2013-01-21 09:38:00,1.33061,1.33061,44766.59512807437,0.0,992.7813190561172,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5745,2013-01-21 12:13:00,2013-01-21 12:14:00,1.33087,1.33105,44757.84948444779,8.056413,1000.837731963321,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5329,2013-01-21 14:28:00,2013-01-21 14:29:00,1.33147,1.33148,45100.726203218444,0.451007,1001.288739225356,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5233,2013-01-21 14:49:00,2013-01-21 14:50:00,1.33143,1.33143,45122.40549899083,0.0,1001.288739225356,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5297,2013-01-21 15:32:00,2013-01-21 15:35:00,1.3312,1.3313,45130.20158768132,4.51302,1005.8017593841237,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5224,2013-01-21 18:43:00,2013-01-21 18:47:00,1.33134,1.33153,45328.84579675171,8.612481,1014.4142400855126,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.524,2013-01-21 19:05:00,2013-01-21 19:08:00,1.33019,1.33008,45756.51178037029,-5.033216,1009.3810237896694,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5297,2013-01-22 03:28:00,2013-01-22 03:32:00,1.33461,1.33423,45378.69596914467,-17.243904,992.1371193213922,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5141,2013-01-22 03:55:00,2013-01-22 04:00:00,1.33364,1.33335,44635.904111517004,-12.944412,979.1927071290567,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5405,2013-01-22 04:06:00,2013-01-22 04:09:00,1.3294,1.33004,44194.04425134903,28.284188,1007.4768954499189,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5764,2013-01-22 07:51:00,2013-01-22 07:52:00,1.33296,1.33305,45349.15805950301,4.081424,1011.5583196752807,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5366,2013-01-22 08:09:00,2013-01-22 08:10:00,1.33152,1.33125,45582.11606323362,-12.307171,999.2511483382079,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5604,2013-01-22 08:11:00,2013-01-22 08:15:00,1.33126,1.33154,45036.33317330384,12.610173,1011.8613216267256,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5729,2013-01-22 10:30:00,2013-01-22 10:31:00,1.32885,1.32861,45687.38329954737,-10.964972,1000.8963496348334,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5935,2013-01-22 14:21:00,2013-01-22 14:24:00,1.33113,1.33121,45114.88808612984,3.609191,1004.5055406817274,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5217,2013-01-22 18:21:00,2013-01-22 18:22:00,1.33161,1.33174,45261.24949565086,5.883962,1010.3895031161604,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.536,2013-01-22 22:06:00,2013-01-22 22:13:00,1.33125,1.33145,45538.681830587506,9.107736,1019.4972394822769,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5631,2013-01-22 22:54:00,2013-01-22 22:56:00,1.33138,1.33145,45944.68473984633,3.216128,1022.7133674140667,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5212,2013-01-22 23:32:00,2013-01-22 23:34:00,1.33094,1.33098,46104.85975689663,1.844194,1024.5575618043445,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5315,2013-01-23 01:45:00,2013-01-23 01:48:00,1.3301,1.32982,46217.16691095456,-12.940807,1011.6167550692745,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5183,2013-01-23 02:02:00,2013-01-23 02:03:00,1.32916,1.32926,45665.68758024352,4.566569,1016.1833238273085,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5857,2013-01-23 03:04:00,2013-01-23 03:08:00,1.32926,1.32957,45868.37746538563,14.219197,1030.4025208415694,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5085,2013-01-23 07:54:00,2013-01-23 07:55:00,1.33383,1.33379,46350.84774708483,-1.854034,1028.5484869316842,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5252,2013-01-23 08:15:00,2013-01-23 08:16:00,1.33307,1.33278,46293.8249423519,-13.425209,1015.1232776984067,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5402,2013-01-23 09:03:00,2013-01-23 09:06:00,1.33255,1.33212,45707.40059427744,-19.654182,995.4690954428705,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5368,2013-01-23 10:24:00,2013-01-23 10:25:00,1.33217,1.33212,44835.228031386556,-2.241761,993.2273340412964,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5057,2013-01-23 10:29:00,2013-01-23 10:30:00,1.33021,1.3295,44800.17444048518,-31.808124,961.4192101885525,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5212,2013-01-23 17:36:00,2013-01-23 17:37:00,1.331,1.33103,43339.708949145876,1.300191,962.7194014570258,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5276,2013-01-23 17:56:00,2013-01-23 17:57:00,1.33093,1.33085,43400.602651846115,-3.472048,959.2473532448843,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5773,2013-01-23 19:11:00,2013-01-23 19:12:00,1.33009,1.33005,43271.388548664414,-1.730856,957.5164977029359,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5327,2013-01-23 20:20:00,2013-01-23 20:21:00,1.33002,1.32968,43195.58342143438,-14.686498,942.8299993396479,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5271,2013-01-23 23:57:00,2013-01-23 23:59:00,1.33132,1.33126,42491.51215363614,-2.549491,940.2805086104319,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5857,2013-01-24 02:51:00,2013-01-24 02:56:00,1.3327,1.33281,42332.7309346634,4.6566,944.9371090132471,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5112,2013-01-24 02:59:00,2013-01-24 03:00:00,1.33032,1.32926,42618.48768777049,-45.175597,899.7615120642172,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5129,2013-01-24 04:47:00,2013-01-24 04:48:00,1.33166,1.33201,40540.14592602693,14.189051,913.9505631383206,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5428,2013-01-24 17:06:00,2013-01-24 17:07:00,1.33715,1.33713,41010.38311954473,-0.820208,913.1303554759244,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5009,2013-01-24 19:43:00,2013-01-24 19:45:00,1.33666,1.33679,40988.59944081177,5.328518,918.4588734032284,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5079,2013-01-24 20:59:00,2013-01-24 21:01:00,1.33578,1.33591,41254.946476361154,5.363143,923.8220164451538,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5714,2013-01-24 21:17:00,2013-01-24 21:18:00,1.33545,1.33518,41506.099806588965,-11.206647,912.6153694973751,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5792,2013-01-24 22:55:00,2013-01-24 22:59:00,1.33526,1.33554,41008.434439616634,11.482362,924.0977311404702,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5075,2013-01-25 01:25:00,2013-01-25 01:26:00,1.33608,1.33614,41498.910146419534,2.489935,926.5876657492624,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5301,2013-01-25 05:44:00,2013-01-25 05:48:00,1.34254,1.34266,41410.505418799985,4.969261,931.5569263995142,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5688,2013-01-25 05:58:00,2013-01-25 06:02:00,1.34176,1.34467,41656.79077030978,121.221261,1052.7781875411142,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5556,2013-01-25 15:23:00,2013-01-25 15:27:00,1.34564,1.34577,46941.74612263819,6.102427,1058.8806145370554,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5338,2013-01-27 19:00:00,2013-01-27 19:02:00,1.34599,1.34638,47201.566781494155,18.408611,1077.2892255818329,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.63,2013-01-27 22:28:00,2013-01-27 22:32:00,1.34502,1.34523,48056.79732264945,10.091927,1087.3811530195806,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6042,2013-01-28 03:27:00,2013-01-28 03:28:00,1.34267,1.34273,48591.88719579258,2.915513,1090.2966662513256,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.619,2013-01-28 07:06:00,2013-01-28 07:09:00,1.34301,1.34327,48709.838329632345,12.664558,1102.9612242170265,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
